261,2520064
262,2429696
263,2656000
264,2428672
265,2553088
266,2594816
267,2517760
268,2496000
269,2360576
270,2523904
271,2551552
272,2564352
273,2429696
274,2521856
275,2569984
276,2483456
277,2295040
278,2559744
279,2519040
280,2590208
281,2297344
282,2454016
283,2527488
284,2361600
285,2556416
286,2492160
287,2517504
288,2360832
289,2487296
290,2530304
291,2565888
292,2420992
293,2564864
294,2483712
295,2465024
296,2349312
297,2530816
298,2533888
299,2584320
300,2495744
301,2544384
302,2498560
303,2455808
304,2422272
305,2497536
306,2560768
307,2592000
308,2396672
309,2545408
310,2592256
311,2531328
312,2562816
313,2461440
314,2516480
315,2495744
316,2552576
317,2435840
318,2528256
319,2513664
320,2499584
321,2323456
322,2632704
323,2513408
324,2561280
325,2555136
326,2421760
327,2536704
328,3198976
329,2518272
330,2487040
331,2397952
332,2521856
333,2485504
334,2528000
335,2488832
336,2467328
337,2491392
338,2485248
339,2501376
340,2421760
341,2446848
342,2639360
343,2291200
344,2487040
345,2557952
346,2553600
347,2462208
348,2531328
349,2579456
350,2534144
351,2385152
352,2615552
353,2572288
354,2583808
355,2530048
356,2482688
357,2433792
358,2423552
359,2454784
360,2490112
361,2528000
362,2527232
363,2598400
364,2569984
365,2508544
366,2658048
367,2531840
368,2482944
369,2562304
370,2485504
371,2534144
372,2484992
373,2567424
374,2553344
375,2698240
376,2461440
377,2525952
378,2413824
379,2623744
380,2489600
381,2543872
382,2512896
383,2495488
384,2646528
385,2496768
386,2559232
387,2526208
388,2555648
389,2625792
390,2463744
391,2479104
392,2536704
393,2689536
394,2639104
395,2449152
396,2550784
397,2462208
398,2677760
399,2502400
400,2596608
401,2517760
402,2563328
403,2493440
404,2486272
405,2467584
406,2363648
407,2520320
408,2590720
409,2624512
410,2478848
411,2535680
412,2520576
413,2527744
414,2593792
415,2448896
416,3360768
417,2501632
418,2556160
419,2348800
420,2499584
421,2562816
422,2685440
423,2628096
424,2417920
425,2440704
426,2553088
427,2588928
428,2381824
429,2410240
430,2553088
431,2446080
432,2505216
433,2432000
434,2381824
435,2589440
436,2483456
437,2514176
438,2476032
439,2533376
440,2445056
441,2570752
442,2553856
443,2358016
444,2687488
445,2555392
446,2485248
447,2534400
448,2405120
449,2526976
450,2447616
451,2598400
452,2426880
453,2787328
454,2574336
455,2215424
456,2509824
457,2535936
458,2523904
459,2426880
460,2461696
461,2547712
462,2432768
463,2496256
464,2459904
465,2489600
466,2591744
467,2545920
468,2337280
469,2501888
470,2489344
471,2454272
472,2508544
473,2515200
474,2599168
475,2396928
476,2612736
477,2479616
478,2531584
479,2577920
480,2510336
481,2449152
482,2322688
483,2464000
484,2350336
485,2639616
486,2508288
487,2529792
488,2563328
489,2481920
490,2429696
491,2584832
492,2432000
493,2533120
494,2508800
495,2628352
496,2462464
497,2429440
498,2456064
499,2598400
500,2363392
501,2518016
502,3347456
503,2469888
504,2382848
505,2531584
506,2532352
507,2475520
508,2502656
509,2581760
510,2425856
511,2535424
512,2418944
513,2593024
514,2494208
515,2594560
516,2649088
517,2438656
518,2447616
519,2521856
520,2461696
521,2523136
522,2531328
523,2524416
524,2492672
525,2654720
526,2497280
527,2467328
528,2667776
529,2488320
530,2420736
531,2501120
532,2459648
533,2491904
534,2426880
535,2556160
536,2491904
537,2553856
538,2505984
539,2480896
540,2589696
541,2364416
542,2530560
543,2553344
544,2483968
545,2398464
546,2513408
547,2504960
548,2456320
549,2583296
550,2616064
551,2444800
552,2515968
553,2364672
554,2419200
555,2490112
556,2458624
557,2523136
558,2469888
559,2458112
560,2690048
561,2524672
562,2547968
563,2601984
564,2381056
565,2370048
566,2541824
567,2444288
568,2550784
569,2393344
570,2551040
571,2471936
572,2654464
573,2517760
574,2564096
575,2497536
576,2517248
577,2624000
578,2525184
579,2532352
580,2519040
581,2596352
582,2585088
583,2457856
584,2568448
585,2392320
586,2447872
587,2499328
588,2451968
589,2617856
590,2494720
591,3296512
592,2527744
593,2493952
594,2589440
595,2496768
596,2451712
597,2563072
598,2723840
599,2496768
600,2663680
601,2480896
602,2415616
603,2536704
604,2595072
605,2521088
606,2420736
607,2526976
608,2572544
609,2484224
610,2514944
611,2624256
612,2561024
613,2461440
614,2493696
615,2619648
616,2533376
617,2513408
618,2569472
619,2482688
620,2527488
621,2504448
622,2441216
623,2438144
624,2382848
625,2529792
626,2451456
627,2491904
628,2553088
629,2498816
630,2548480
631,2366976
632,2554624
633,2525184
634,2556416
635,2426368
636,2525952
637,2511360
638,2571264
639,2354432
640,2329344
641,2484992
642,2606080
643,2618624
644,2490624
645,2512384
646,2604800
647,2493184
648,2556160
649,2485760
650,2572288
651,2543872
652,2598912
653,2642176
654,2471424
655,2527488
656,2586368
657,2596864
658,2522624
659,2568448
660,2551552
661,2428672
662,2577920
663,2568448
664,2497792
665,2491136
666,2610176
667,2491904
668,2509568
669,2592256
670,2586624
671,2676992
672,2638336
673,2497280
674,2563584
675,2515712
676,2626560
677,2491392
678,2624256
679,3418368
680,2555648
681,2618880
682,2504192
683,2651136
684,2599936
685,2487296
686,2630400
687,2490624
688,2600960
689,2432000
690,2396672
691,2506496
692,2470912
693,2563840
694,2478848
695,2525952
696,2596864
697,2483456
698,2535424
699,2520320
700,2589696
701,2561280
702,2486784
703,2521856
704,2566400
705,2685440
706,2463488
707,2464000
708,2553856
709,2488832
710,2486784
711,2570752
712,2589440
713,2617088
714,2403840
715,2544896
716,2600448
717,2593280
718,2513152
719,2605312
720,2515456
721,2468352
722,2452736
723,2532096
724,2446592
725,2626560
726,2496768
727,2490112
728,2491392
729,2694144
730,2625024
731,2477312
732,2438912
733,2622720
734,2671872
735,2516992
736,2451968
737,2588672
738,2566144
739,2599424
740,2522368
741,2458624
742,2522624
743,2657024
744,2463232
745,2533632
746,2683648
747,2489088
748,2673920
749,2445056
750,2584576
751,2632960
752,2511616
753,2545152
754,2477056
755,2594816
756,2481920
757,2510080
758,2578688
759,2530304
760,2588160
761,2503424
762,2447616
763,2531072
764,2620160
765,2618112
766,2537728
767,3030528
768,2577408
769,2499072
770,2671104
771,2569984
772,2561280
773,2627072
774,2448640
775,2432768
776,2404608
777,2612736
778,2489344
779,2523392
780,2309632
781,2482688
782,2412800
783,2473472
784,2463744
785,2486016
786,2384384
787,2595328
788,2456832
789,2484992
790,2474240
791,2621696
792,2582784
793,2490880
794,2397440
795,2594048
796,2580736
797,2571264
798,2511872
799,2497024
800,2567424
801,2478848
802,2456320
803,2363904
804,2641408
805,2471168
806,2464256
807,2515712
808,2674176
809,2422528
810,2508800
811,2467840
812,2473984
813,2354688
814,2351872
815,2528512
816,2418944
817,2600704
818,2430976
819,2509056
820,2561792
821,2465280
822,2325504
823,2583552
824,2540032
825,2651136
826,2482944
827,2493184
828,2457088
829,2402816
830,2358272
831,2579712
832,2594816
833,2384896
834,2465024
835,2523392
836,2708992
837,2273024
838,2372096
839,2558976
840,2450176
841,2386688
842,2378752
843,2520320
844,2651392
845,2520320
846,2469632
847,2493440
848,2489088
849,2458112
850,2353408
851,2534144
852,2548224
853,3220480
854,2474240
855,2437376
856,2378240
857,2524928
858,2553856
859,2521600
860,2355456
861,2570240
862,2481664
863,2467584
864,2320128
865,2487296
866,2315008
867,2513152
868,2512640
869,2575104
870,2453248
871,2558976
872,2588416
873,2319104
874,2438400
875,2547200
876,2526720
877,2433280
878,2541568
879,2503168
880,2630656
881,2524672
882,2484992
883,2423296
884,2488064
885,2496000
886,2587392
887,2564096
888,2490368
889,2362368
890,2434560
891,2456832
892,2557440
893,2228224
894,2527488
895,2586880
896,2513408
897,2567680
898,2394624
899,2547712
900,2632704
901,2426112
902,2394880
903,2488064
904,2596096
905,2621952
906,2523904
907,2462976
908,2587648
909,2619392
910,2561536
911,2545664
912,2505472
913,2322688
914,2637568
915,2401536
916,2472960
917,2427136
918,2594816
919,2456064
920,2530560
921,2658816
922,2449152
923,2492928
924,2462976
925,2488320
926,2591232
927,2426880
928,2591488
929,2490624
930,2560000
931,2553344
932,2603008
933,2388992
934,2556416
935,2559488
936,2499584
937,2287360
938,2348544
939,2543360
940,2511872
941,2289920
942,3259392
943,2622208
944,2433536
945,2420736
946,2621440
947,2431744
948,2490368
949,2522368
950,2662912
951,2523904
952,2562560
953,2556416
954,2521856
955,2550272
956,2528512
957,2589952
958,2488576
959,2534912
960,2547712
961,2472448
962,2493184
963,2622976
964,2580992
965,2529024
966,2533888
967,2557440
968,2393600
969,2518016
970,2490880
971,2598912
972,2555392
973,2534656
974,2479872
975,2528000
976,2652416
977,2520832
978,2501376
979,2560000
980,2552832
981,2628864
982,2460160
983,2558720
984,2418176
985,2484480
986,2536960
987,2557184
988,2461184
989,2659840
990,2455552
991,2550784
992,2629888
993,2522624
994,2592768
995,2521856
996,2599424
997,2528512
998,2420736
999,2495744
1000,2626560
1001,2511360
1002,2535168
1003,2582784
1004,2534912
1005,2659584
1006,2545408
1007,2476800
1008,2577152
1009,2465536
1010,2723328
1011,2612224
1012,2375680
1013,2524160
1014,2488832
1015,2582528
1016,2529792
1017,2433792
1018,2418944
1019,2530560
1020,2657280
1021,2594048
1022,2590464
1023,2526208
1024,2437376
1025,2445824
1026,2593024
1027,2650624
1028,2465280
1029,2521088
1030,3249664
1031,2469632
1032,2529536
1033,2482688
1034,2532608
1035,2265088
1036,2494208
1037,2551296
1038,2521600
1039,2494464
1040,2558464
1041,2458880
1042,2430720
1043,2460160
1044,2484992
1045,2528256
1046,2492160
1047,2518528
1048,2589952
1049,2434560
1050,2490880
1051,2393088
1052,2518528
1053,2466304
1054,2524928
1055,2361856
1056,2384384
1057,2499584
1058,2512384
1059,2567424
1060,2420992
1061,2565632
1062,2424320
1063,2359552
1064,2411264
1065,2575872
1066,2513408
1067,2567168
1068,2419968
1069,2553600
1070,2464768
1071,2429440
1072,2453504
1073,2530304
1074,2456832
1075,2627328
1076,2413056
1077,2529536
1078,2525952
1079,2563328
1080,2385664
1081,2597120
1082,2517760
1083,2494208
1084,2401792
1085,2479616
1086,2466816
1087,2599424
1088,2580736
1089,2533376
1090,2350592
1091,2499584
1092,2500352
1093,2516224
1094,2415616
1095,2596096
1096,2378752
1097,2540800
1098,2425856
1099,2460928
1100,2473984
1101,2510592
1102,2462464
1103,2451968
1104,2512128
1105,2570752
1106,2381824
1107,2530048
1108,2548480
1109,2508544
1110,2393088
1111,2422016
1112,2648576
1113,2637312
1114,2417920
1115,2533632
1116,3342336
1117,2575616
1118,2515712
1119,2598656
1120,2519040
1121,2492416
1122,2616832
1123,2571264
1124,2438912
1125,2548992
1126,2514176
1127,2501632
1128,2664704
1129,2413056
1130,2714880
1131,2441472
1132,2552320
1133,2665216
1134,2604800
1135,2661888
1136,2385152
1137,2449408
1138,2535424
1139,2476288
1140,2330368
1141,2525440
1142,2486272
1143,2640640
1144,2448896
1145,2547712
1146,2489600
1147,2631680
1148,2493952
1149,2330112
1150,2589184
1151,2457088
1152,2518272
1153,2535680
1154,2512640
1155,2535680
1156,2477312
1157,2484992
1158,2508032
1159,2476032
1160,2428672
1161,2525952
1162,2560000
1163,2397184
1164,2488576
1165,2394368
1166,2458368
1167,2524672
1168,2549504
1169,2488832
1170,2567680
1171,2562816
1172,2523392
1173,2488064
1174,2524416
1175,2572544
1176,2639872
1177,2589952
1178,2466048
1179,2501376
1180,2513408
1181,2598656
1182,2558464
1183,2483456
1184,2595328
1185,2524928
1186,2492416
1187,2531328
1188,2490624
1189,2526976
1190,2507520
1191,2424576
1192,2476032
1193,2425088
1194,2588928
1195,2528768
1196,2670592
1197,2447104
1198,2554880
1199,2585088
1200,2421760
1201,2495232
1202,2526976
1203,2603008
1204,3098880
1205,2728704
1206,2503936
1207,2561280
1208,2597376
1209,2547712
1210,2566144
1211,2454016
1212,2393088
1213,2630400
1214,2527488
1215,2514688
1216,2525952
1217,2454784
1218,2642176
1219,2542592
1220,2557696
1221,2361600
1222,2615808
1223,2516992
1224,2483712
1225,2366208
1226,2513664
1227,2461696
1228,2419712
1229,2700032
1230,2455552
1231,2456832
1232,2622720
1233,2435328
1234,2487296
1235,2514432
1236,2537216
1237,2565888
1238,2504704
1239,2549504
1240,2480896
1241,2523392
1242,2582528
1243,2538752
1244,2454016
1245,2587136
1246,2313216
1247,2418944
1248,2351616
1249,2392832
1250,2565376
1251,2518528
1252,2723584
1253,2521856
1254,2577920
1255,2382848
1256,2537216
1257,2440704
1258,2476288
1259,2601216
1260,2490624
1261,2332160
1262,2507520
1263,2448896
1264,2484480
1265,2396928
1266,2547712
1267,2509824
1268,2592256
1269,2319616
1270,2499072
1271,2489088
1272,2692608
1273,2491648
1274,2756864
1275,2439168
1276,2639872
1277,2390784
1278,2461952
1279,2655744
1280,2567680
1281,2549248
1282,2374912
1283,2641920
1284,2366720
1285,2629632
1286,2482176
1287,2485504
1288,2426112
1289,2598144
1290,3385344
1291,2697984
1292,2615552
1293,2505216
1294,2419712
1295,2363904
1296,2598912
1297,2537472
1298,2632448
1299,2432512
1300,2592512
1301,2694400
1302,2422016
1303,2660096
1304,2478336
1305,2637568
1306,2384896
1307,2704384
1308,2428672
1309,2370816
1310,2568448
1311,2614528
1312,2294528
1313,2490368
1314,2539264
1315,2180864
1316,2376448
1317,2483968
1318,2553856
1319,2584064
1320,2403072
1321,2683648
1322,2527488
1323,2618880
1324,2487552
1325,2533632
1326,2622464
1327,2557952
1328,2433536
1329,2420480
1330,2640128
1331,2537728
1332,2465792
1333,2465536
1334,2513920
1335,2336512
1336,2552064
1337,2455040
1338,2365696
1339,2625024
1340,2557184
1341,2353408
1342,2493696
1343,2491136
1344,2533376
1345,2452480
1346,2506240
1347,2626816
1348,2490624
1349,2486784
1350,2555392
1351,2598144
1352,2516736
1353,2475520
1354,2453760
1355,2554368
1356,2423808
1357,2484480
1358,2502400
1359,2556672
1360,2490624
1361,2500096
1362,2507008
1363,2606848
1364,2417152
1365,2635008
1366,2483456
1367,2586368
1368,2502144
1369,2433024
1370,2547712
1371,2465536
1372,2552064
1373,2628608
1374,2455040
1375,2462976
1376,2510080
1377,2572800
1378,2426624
1379,3247104
1380,2533632
1381,2451200
1382,2634752
1383,2419968
1384,2553600
1385,2570240
1386,2580992
1387,2557696
1388,2599680
1389,2624512
1390,2624000
1391,2217984
1392,2589696
1393,2441728
1394,2582272
1395,2689792
1396,2599424
1397,2562304
1398,2576384
1399,2750208
1400,2688512
1401,2588160
1402,2460160
1403,2650112
1404,2487808
1405,2653952
1406,2619648
1407,2508288
1408,2418176
1409,2432000
1410,2644992
1411,2606848
1412,2680320
1413,2619392
1414,2509312
1415,2554112
1416,2625024
1417,2722048
1418,2490880
1419,2655488
1420,2521088
1421,2606080
1422,2498048
1423,2685440
1424,2663168
1425,2554368
1426,2669312
1427,2670336
1428,2494976
1429,2481664
1430,2723072
1431,2610688
1432,2704640
1433,2477568
1434,2625536
1435,2787328
1436,2418432
1437,2594816
1438,2595584
1439,2497536
1440,2754304
1441,2488576
1442,2584320
1443,2638592
1444,2554112
1445,2479360
1446,2601728
1447,2563584
1448,2624000
1449,2688000
1450,2807296
1451,2629376
1452,2648320
1453,2381568
1454,2421760
1455,2477568
1456,2432512
1457,2394112
1458,2609664
1459,2547200
1460,2460160
1461,2526720
1462,2688512
1463,2620928
1464,2463232
1465,3128832
1466,2422016
1467,2375680
1468,2576128
1469,2464256
1470,2646016
1471,2347264
1472,2532096
1473,2472192
1474,2647040
1475,2311424
1476,2422016
1477,2512896
1478,2617856
1479,2629120
1480,2474240
1481,2537728
1482,2334208
1483,2447872
1484,2644992
1485,2512384
1486,2597888
1487,2654464
1488,2464768
1489,2511616
1490,2304768
1491,2454528
1492,2476544
1493,2570240
1494,2693120
1495,2526208
1496,2499328
1497,2507520
1498,2567424
1499,2556416
1500,2647296
1501,2413824
1502,2354176
1503,2752000
1504,2519552
1505,2427136
1506,2501120
1507,2597120
1508,2753792
1509,2774784
1510,2488576
1511,2652672
1512,2408448
1513,2478592
1514,2425600
1515,2661376
1516,2366976
1517,2596352
1518,2520320
1519,2680832
1520,2757888
1521,2718720
1522,2510336
1523,2505984
1524,2267648
1525,2564608
1526,2597888
1527,2543872
1528,2366976
1529,2556672
1530,2486272
1531,2505216
1532,2547712
1533,2623232
1534,2498560
1535,2420736
1536,2538240
1537,2478336
1538,2534912
1539,2548736
1540,2594816
1541,2421248
1542,2537984
1543,2472704
1544,2479872
1545,2510848
1546,2505984
1547,2590720
1548,2549248
1549,2492160
1550,2503168
1551,2510592
1552,2463744
1553,2590720
1554,3290624
1555,2619392
1556,2467584
1557,2556160
1558,2362112
1559,2549248
1560,2541312
1561,2509312
1562,2372608
1563,2547200
1564,2571008
1565,2481664
1566,2434048
1567,2610688
1568,2534400
1569,2452480
1570,2472448
1571,2443776
1572,2570240
1573,2481152
1574,2637568
1575,2601984
1576,2582016
1577,2449408
1578,2465280
1579,2581504
1580,2556928
1581,2559488
1582,2537728
1583,2548736
1584,2523904
1585,2554624
1586,2527488
1587,2589952
1588,2471424
1589,2528000
1590,2512128
1591,2523904
1592,2387200
1593,2557440
1594,2477312
1595,2548992
1596,2350080
1597,2504448
1598,2559488
1599,2566912
1600,2517504
1601,2477568
1602,2507776
1603,2653696
1604,2628608
1605,2486528
1606,2490624
1607,2488320
1608,2559488
1609,2478592
1610,2480384
1611,2449152
1612,2532096
1613,2476800
1614,2510848
1615,2649344
1616,2465024
1617,2481920
1618,2571776
1619,2512896
1620,2506240
1621,2546944
1622,2597120
1623,2549248
1624,2603776
1625,2478592
1626,2573312
1627,2508032
1628,2539008
1629,2540800
1630,2510336
1631,2478080
1632,2635008
1633,2526976
1634,2595584
1635,2542848
1636,2435072
1637,2482688
1638,2533376
1639,2515712
1640,2567680
1641,2474496
1642,3281152
1643,2485248
1644,2554112
1645,2440448
1646,2568704
1647,2499584
1648,2455808
1649,2655744
1650,2557440
1651,2494208
1652,2525440
1653,2627584
1654,2528256
1655,2519552
1656,2661888
1657,2519552
1658,2539008
1659,2478848
1660,2553088
1661,2569984
1662,2565888
1663,2521344
1664,2556160
1665,2521344
1666,2463488
1667,2589440
1668,2605312
1669,2657792
1670,2488832
1671,2451712
1672,2503424
1673,2576640
1674,2502656
1675,2649600
1676,2536448
1677,2472448
1678,2437632
1679,2482176
1680,2596864
1681,2505216
1682,2479872
1683,2422784
1684,2503424
1685,2468352
1686,2572800
1687,2630400
1688,2695680
1689,2521600
1690,2500096
1691,2541056
1692,2372608
1693,2512128
1694,2536960
1695,2461952
1696,2450432
1697,2420480
1698,2562304
1699,2554368
1700,2401280
1701,2449920
1702,2533120
1703,2584576
1704,2400256
1705,2448128
1706,2564608
1707,2586880
1708,2367744
1709,2482688
1710,2568192
1711,2545408
1712,2378752
1713,2475264
1714,2558720
1715,2557184
1716,2368000
1717,2617088
1718,2537216
1719,2471424
1720,2377728
1721,2546688
1722,2535424
1723,2517760
1724,2428672
1725,2488320
1726,2533376
1727,2546944
1728,2434560
1729,2489600
1730,2571776
1731,3069440
1732,2427136
1733,2361344
1734,2532864
1735,2545152
1736,2540800
1737,2442752
1738,2509056
1739,2477312
1740,2535424
1741,2549760
1742,2403584
1743,2512640
1744,2531328
1745,2416384
1746,2469632
1747,2550784
1748,2533888
1749,2383104
1750,2427392
1751,2489088
1752,2537472
1753,2509568
1754,2505216
1755,2549248
1756,2554624
1757,2565632
1758,2532864
1759,2545152
1760,2436352
1761,2382336
1762,2472448
1763,2505984
1764,2436352
1765,2590464
1766,2531840
1767,2517248
1768,2590208
1769,2571776
1770,2584832
1771,2662400
1772,2517248
1773,2590720
1774,2593280
1775,2569216
1776,2581504
1777,2419968
1778,2668288
1779,2394368
1780,2517504
1781,2420736
1782,2634496
1783,2535168
1784,2511616
1785,2418688
1786,2661120
1787,2527744
1788,2540032
1789,2544128
1790,2420224
1791,2493440
1792,2507008
1793,2377472
1794,2591744
1795,2661376
1796,2576640
1797,2504192
1798,2467840
1799,2648320
1800,2563328
1801,2549760
1802,2635776
1803,2654976
1804,2522624
1805,2590208
1806,2524160
1807,2565888
1808,2552064
1809,2538496
1810,2523392
1811,2446336
1812,2568192
1813,2462208
1814,2517504
1815,2490624
1816,3424000
1817,2549248
1818,2664448
1819,2518016
1820,2492160
1821,2420736
1822,2644736
1823,2642176
1824,2499328
1825,2456576
1826,2528256
1827,2584576
1828,2559232
1829,2557184
1830,2474496
1831,2465536
1832,2475776
1833,2654720
1834,2632448
1835,2480384
1836,2540288
1837,2492416
1838,2624256
1839,2513408
1840,2490368
1841,2453504
1842,2643456
1843,2578176
1844,2562304
1845,2521856
1846,2568704
1847,2579200
1848,2639872
1849,2516992
1850,2628608
1851,2448896
1852,2508288
1853,2478336
1854,2504960
1855,2540032
1856,2572288
1857,2550016
1858,2497536
1859,2622208
1860,2535424
1861,2495232
1862,2524160
1863,2678784
1864,2592768
1865,2489344
1866,2481664
1867,2539776
1868,2487552
1869,2480384
1870,2552576
1871,2612992
1872,2562304
1873,2556416
1874,2556416
1875,2481920
1876,2584064
1877,2504448
1878,2425856
1879,2523904
1880,2571520
1881,2481152
1882,2521088
1883,2560256
1884,2559744
1885,2557184
1886,2514688
1887,2469888
1888,2558976
1889,2450432
1890,2613504
1891,2477824
1892,2504960
1893,2478336
1894,2648832
1895,2468864
1896,2597888
1897,2563584
1898,2456320
1899,2510336
1900,2532864
1901,2624512
1902,2516736
1903,3078144
1904,2874624
1905,2555648
1906,2567424
1907,2445312
1908,2515200
1909,2543872
1910,2493440
1911,2522368
1912,2534400
1913,2449152
1914,2497024
1915,2512384
1916,2580224
1917,2413056
1918,2536448
1919,2572288
1920,2611712
1921,2512640
1922,2426624
1923,2556416
1924,2472192
1925,2511616
1926,2438656
1927,2355200
1928,2456576
1929,2613760
1930,2531584
1931,2396160
1932,2447360
1933,2454784
1934,2431232
1935,2591232
1936,2536960
1937,2517248
1938,2601728
1939,2450432
1940,2534656
1941,2436864
1942,2478592
1943,2406912
1944,2509056
1945,2515712
1946,2534400
1947,2417408
1948,2536192
1949,2546432
1950,2636800
1951,2468352
1952,2615040
1953,2503424
1954,2605312
1955,2520064
1956,2560000
1957,2630912
1958,2484992
1959,2703872
1960,2621696
1961,2381568
1962,2499328
1963,2617856
1964,2667520
1965,2418176
1966,2469632
1967,2478592
1968,2699008
1969,2519552
1970,2505728
1971,2544128
1972,2300928
1973,2450944
1974,2467584
1975,2509056
1976,2415616
1977,2580224
1978,2582272
1979,2365440
1980,2508544
1981,2520320
1982,2566144
1983,2379008
1984,2423808
1985,2504192
1986,2672896
1987,2298368
1988,2532608
1989,2434048
1990,2486272
1991,2349312
1992,49652480
1993,2273792
1994,2504448
1995,2347264
1996,2306304
1997,2405376
1998,2424576
1999,2463232
2000,2345728
2001,2418688
2002,2406400
2003,2326784
2004,2419968
2005,2436608
2006,2285056
2007,2500096
2008,2510848
2009,2375936
2010,13943040
2011,2337280
2012,2484736
2013,2435840
2014,3149312
2015,2263296
2016,2209536
2017,2414848
2018,2209536
2019,2272000
2020,2246656
2021,2371328
2022,2312704
2023,2307328
2024,2283264
2025,2220032
2026,1986816
2027,2331392
2028,2322432
2029,2043136
2030,2283776
2031,2153984
2032,2526720
2033,2152448
2034,2230272
2035,2331648
2036,2357760
2037,2357504
2038,2190080
2039,2500608
2040,2318592
2041,2257920
2042,2261504
2043,2301696
2044,2274816
2045,2463744
2046,2254592
2047,2347264
2048,2332416
2049,2508544
2050,2523904
2051,2328832
2052,2239744
2053,2386176
2054,2340352
2055,2195456
2056,2333952
2057,2487040
2058,2349312
2059,2097408
2060,2423552
2061,2424320
2062,2424064
2063,2535936
2064,2414080
2065,2367232
2066,2511360
2067,2442752
2068,2342656
2069,2209536
2070,2384384
2071,2395136
2072,2312704
2073,2430720
2074,2520576
2075,2305280
2076,2482432
2077,2504704
2078,2472960
2079,2301696
2080,2446336
2081,2413312
2082,2413312
2083,2364160
2084,2521856
2085,2437888
2086,2476032
2087,2392576
2088,2367488
2089,2460672
2090,2478336
2091,2433024
2092,2455040
2093,2520832
2094,2560000
2095,2562304
2096,2455040
2097,2434816
2098,2483456
2099,2491392
2100,2594304
2101,2488832
2102,2557952
2103,2531584
2104,2481920
2105,2603008
2106,2518016
2107,2555136
2108,2363648
2109,2527744
2110,2514432
2111,2566912
2112,2487808
2113,2586368
2114,2533376
2115,2467840
2116,2617856
2117,2533120
2118,2538496
2119,2432768
2120,2494976
2121,2497536
2122,2549248
2123,2471424
2124,2438144
2125,2478080
2126,2549504
2127,2469888
2128,2457088
2129,2526976
2130,2461440
2131,2586880
2132,2414592
2133,2538752
2134,2478080
2135,2438912
2136,2440192
2137,2509568
2138,2546944
2139,2603776
2140,2588672
2141,2425088
